segment_id	segment_text	sutta	section_num	segment_num	collection	sutta_num	title
ud6.1:1.4	Then, after the meal, on his return from almsround, he addressed Venerable Ānanda:	ud6.1	1	4	ud	6.1	Surrendering the Life Force
ud6.1:1.5	“Ānanda, get your sitting cloth.	ud6.1	1	5	ud	6.1	Surrendering the Life Force
ud6.1:1.6	Let’s go to the Cāpāla shrine for the day’s meditation.”	ud6.1	1	6	ud	6.1	Surrendering the Life Force
ud6.1:2.1	“Yes, sir,” replied Ānanda. Taking his sitting cloth he followed behind the Buddha.	ud6.1	2	1	ud	6.1	Surrendering the Life Force
ud6.1:2.2	Then the Buddha went up to the Cāpāla shrine, where he sat on the seat spread out.	ud6.1	2	2	ud	6.1	Surrendering the Life Force
ud6.1:2.3	When he was seated he said to Venerable Ānanda:	ud6.1	2	3	ud	6.1	Surrendering the Life Force
ud6.1:3.1	“Ānanda, Vesālī is lovely. And the Udena, Gotamaka, Seven Maidens, Many Sons, Sārandada, and Cāpāla Tree-shrines are all lovely.	ud6.1	3	1	ud	6.1	Surrendering the Life Force
ud6.1:3.2	Whoever has developed and cultivated the four bases of psychic power—made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them—may, if they wish, live for the proper lifespan or what’s left of it.	ud6.1	3	2	ud	6.1	Surrendering the Life Force
ud6.1:3.3	The Realized One has developed and cultivated the four bases of psychic power, made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them. If he wished, the Realized One could live for the proper lifespan or what’s left of it.”	ud6.1	3	3	ud	6.1	Surrendering the Life Force
ud6.1:4.1	But Ānanda didn’t get it, even though the Buddha dropped such an obvious hint, such a clear sign.	ud6.1	4	1	ud	6.1	Surrendering the Life Force
ud6.1:4.2	He didn’t beg the Buddha,	ud6.1	4	2	ud	6.1	Surrendering the Life Force
ud6.1:4.3	“Sir, may the Blessed One please remain for the eon! May the Holy One please remain for the eon! That would be for the welfare and happiness of the people, out of compassion for the world, for the benefit, welfare, and happiness of gods and humans.” For his mind was as if possessed by Māra.	ud6.1	4	3	ud	6.1	Surrendering the Life Force
ud6.1:4.4	For a second time …	ud6.1	4	4	ud	6.1	Surrendering the Life Force
ud6.1:4.5	and for a third time, the Buddha said to Ānanda:	ud6.1	4	5	ud	6.1	Surrendering the Life Force
ud6.1:5.1	“Ānanda, Vesālī is lovely. And the Udena, Gotamaka, Seven Maidens, Many Sons, Sārandada, and Cāpāla Tree-shrines are all lovely.	ud6.1	5	1	ud	6.1	Surrendering the Life Force
ud6.1:5.2	Whoever has developed and cultivated the four bases of psychic power—made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them—may, if they wish, live for the proper lifespan or what’s left of it.	ud6.1	5	2	ud	6.1	Surrendering the Life Force
ud6.1:5.3	The Realized One has developed and cultivated the four bases of psychic power, made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them. If he wished, the Realized One could live for the proper lifespan or what’s left of it.”	ud6.1	5	3	ud	6.1	Surrendering the Life Force
ud6.1:6.1	But Ānanda didn’t get it, even though the Buddha dropped such an obvious hint, such a clear sign.	ud6.1	6	1	ud	6.1	Surrendering the Life Force
ud6.1:6.2	He didn’t beg the Buddha,	ud6.1	6	2	ud	6.1	Surrendering the Life Force
ud6.1:6.3	“Sir, may the Blessed One please remain for the eon! May the Holy One please remain for the eon! That would be for the welfare and happiness of the people, out of compassion for the world, for the benefit, welfare, and happiness of gods and humans.” For his mind was as if possessed by Māra.	ud6.1	6	3	ud	6.1	Surrendering the Life Force
ud6.1:7.1	Then the Buddha said to Venerable Ānanda,	ud6.1	7	1	ud	6.1	Surrendering the Life Force
ud6.1:7.2	“Go now, Ānanda, at your convenience.”	ud6.1	7	2	ud	6.1	Surrendering the Life Force
ud6.1:7.3	“Yes, sir,” replied Ānanda. He rose from his seat, bowed, and respectfully circled the Buddha, keeping him on his right, before sitting at the root of a tree close by.	ud6.1	7	3	ud	6.1	Surrendering the Life Force
ud6.1:8.1	And then, not long after Ānanda had left, Māra the Wicked went up to the Buddha, stood to one side, and said to him:	ud6.1	8	1	ud	6.1	Surrendering the Life Force
ud6.1:9.1	“May the Blessed One now become fully extinguished! May the Holy One now become fully extinguished! Now is the time for the Buddha to become fully extinguished.	ud6.1	9	1	ud	6.1	Surrendering the Life Force
ud6.1:9.2	Sir, you once made this statement:	ud6.1	9	2	ud	6.1	Surrendering the Life Force
ud6.1:9.3	‘Wicked One, I shall not become fully extinguished until I have monk disciples who are competent, educated, assured, learned, have memorized the teachings, and practice in line with the teachings. Not until they practice properly, living in line with the teaching. Not until they’ve learned their own tradition, and explain, teach, assert, establish, disclose, analyze, and make it clear. Not until they can legitimately and completely refute the doctrines of others that come up, and teach with a demonstrable basis.’	ud6.1	9	3	ud	6.1	Surrendering the Life Force
ud6.1:9.4	Today you do have such monk disciples.	ud6.1	9	4	ud	6.1	Surrendering the Life Force
ud6.1:9.5	May the Blessed One now become fully extinguished! May the Holy One now become fully extinguished! Now is the time for the Buddha to become fully extinguished.	ud6.1	9	5	ud	6.1	Surrendering the Life Force
ud6.1:10.1	Sir, you once made this statement:	ud6.1	10	1	ud	6.1	Surrendering the Life Force
ud6.1:10.2	‘Wicked One, I shall not become fully extinguished until I have nun disciples who are competent, educated, assured, learned …’ …	ud6.1	10	2	ud	6.1	Surrendering the Life Force
ud6.1:10.3	Today you do have such nun disciples.	ud6.1	10	3	ud	6.1	Surrendering the Life Force
ud6.1:11.2	‘Wicked One, I shall not become fully extinguished until I have layman disciples who are competent, educated, assured, learned …’	ud6.1	11	2	ud	6.1	Surrendering the Life Force
ud6.1:11.3	Today you do have such layman disciples.	ud6.1	11	3	ud	6.1	Surrendering the Life Force
ud6.1:12.2	‘Wicked One, I shall not become fully extinguished until I have laywoman disciples who are competent, educated, assured, learned …’	ud6.1	12	2	ud	6.1	Surrendering the Life Force
ud6.1:12.3	Today you do have such laywoman disciples.	ud6.1	12	3	ud	6.1	Surrendering the Life Force
ud6.1:12.4	May the Blessed One now become fully extinguished! May the Holy One now become fully extinguished! Now is the time for the Buddha to become fully extinguished.	ud6.1	12	4	ud	6.1	Surrendering the Life Force
ud6.1:13.1	Sir, you once made this statement:	ud6.1	13	1	ud	6.1	Surrendering the Life Force
ud6.1:13.2	‘I shall not become fully extinguished until my spiritual path is successful and prosperous, extensive, popular, widespread, and well proclaimed wherever there are gods and humans.’	ud6.1	13	2	ud	6.1	Surrendering the Life Force
ud6.1:13.3	Today your spiritual path is successful and prosperous, extensive, popular, widespread, and well proclaimed wherever there are gods and humans.	ud6.1	13	3	ud	6.1	Surrendering the Life Force
ud6.1:13.4	May the Blessed One now become fully extinguished! May the Holy One now become fully extinguished! Now is the time for the Buddha to become fully extinguished.	ud6.1	13	4	ud	6.1	Surrendering the Life Force
ud6.1:14.1	When this was said, the Buddha said to Māra,	ud6.1	14	1	ud	6.1	Surrendering the Life Force
ud6.1:14.2	“Relax, Wicked One. The final extinguishment of the Realized One will be soon.	ud6.1	14	2	ud	6.1	Surrendering the Life Force
ud6.1:14.3	Three months from now the Realized One will finally be extinguished.”	ud6.1	14	3	ud	6.1	Surrendering the Life Force
ud6.1:15.1	So at the Cāpāla Tree-shrine the Buddha, mindful and aware, surrendered the life force.	ud6.1	15	1	ud	6.1	Surrendering the Life Force
ud6.1:15.2	When he did so there was a great earthquake, awe-inspiring and hair-raising, and thunder cracked the sky.	ud6.1	15	2	ud	6.1	Surrendering the Life Force
ud6.1:16.1	Then, understanding this matter, on that occasion the Buddha expressed this heartfelt sentiment:	ud6.1	16	1	ud	6.1	Surrendering the Life Force
ud6.1:17.1	“Comparing the incomparable <j>with the creation of prolonged life,	ud6.1	17	1	ud	6.1	Surrendering the Life Force
ud6.1:17.2	the sage surrendered the life force.	ud6.1	17	2	ud	6.1	Surrendering the Life Force
ud6.1:17.3	Happy inside, serene,	ud6.1	17	3	ud	6.1	Surrendering the Life Force
ud6.1:17.4	he shattered self-creation like a suit of armor.”	ud6.1	17	4	ud	6.1	Surrendering the Life Force
ud6.2:1.1	So I have heard.	ud6.2	1	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:1.2	At one time the Buddha was staying near Sāvatthī in the Eastern Monastery, the stilt longhouse of Migāra’s mother.	ud6.2	1	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:1.3	Then in the late afternoon, the Buddha came out of retreat and sat outside the gate.	ud6.2	1	3	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:1.4	Then King Pasenadi of Kosala went up to the Buddha, bowed, and sat down to one side.	ud6.2	1	4	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:2.1	Now at that time seven matted-hair ascetics, seven Jain ascetics, seven naked ascetics, seven one-cloth ascetics, and seven wanderers passed by not far from the Buddha. Their armpits and bodies were hairy, and their nails were long; and they carried their stuff with shoulder-poles.	ud6.2	2	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:3.1	King Pasenadi saw them passing by.	ud6.2	3	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:3.2	He got up from his seat, arranged his robe over one shoulder, knelt with his right knee on the ground, raised his joined palms toward those various ascetics, and pronounced his name three times:	ud6.2	3	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:3.3	“Sirs, I am Pasenadi, king of Kosala!	ud6.2	3	3	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:3.4	I am Pasenadi, king of Kosala!	ud6.2	3	4	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:3.5	I am Pasenadi, king of Kosala!”	ud6.2	3	5	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:4.1	Then, soon after those ascetics had left, King Pasenadi went up to the Buddha, bowed, sat down to one side, and said to him,	ud6.2	4	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:4.2	“Sir, are they among those in the world who are perfected ones or who are on the path to perfection?”	ud6.2	4	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:5.1	“Great king, as a layman enjoying sensual pleasures, living at home with your children, using sandalwood imported from Kāsi, wearing garlands, perfumes, and makeup, and accepting gold and money, it’s hard for you to know who is perfected or on the path to perfection.	ud6.2	5	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:6.1	You can get to know a person’s ethics by living with them. But only after a long time, not casually; only when attentive, not when inattentive; and only by the wise, not the witless.	ud6.2	6	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:6.2	You can get to know a person’s purity by dealing with them. …	ud6.2	6	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:6.3	You can get to know a person’s resilience in times of trouble. …	ud6.2	6	3	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:6.4	You can get to know a person’s wisdom by discussion. But only after a long time, not casually; only when attentive, not when inattentive; and only by the wise, not the witless.”	ud6.2	6	4	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:7.1	“It’s incredible, sir, it’s amazing,	ud6.2	7	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:7.2	how well said this was by the Buddha. …	ud6.2	7	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:8.1	Sir, these are my spies, my undercover agents returning after spying on the country.	ud6.2	8	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:8.2	First they go undercover, then I have them report to me.	ud6.2	8	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:8.3	And now—when they have washed off the dust and dirt, and are nicely bathed and anointed, with hair and beard dressed, and dressed in white—they will amuse themselves, supplied and provided with the five kinds of sensual stimulation.”	ud6.2	8	3	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:9.1	Then, understanding this matter, on that occasion the Buddha expressed this heartfelt sentiment:	ud6.2	9	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:10.1	“Don’t strive in every situation,	ud6.2	10	1	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:10.2	don’t become another’s man.	ud6.2	10	2	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:10.3	Don’t live depending on another,	ud6.2	10	3	ud	6.2	Seven Matted-Hair Ascetics
ud6.2:10.4	and don’t use the teaching to make money.”	ud6.2	10	4	ud	6.2	Seven Matted-Hair Ascetics
ud6.3:1.1	So I have heard.	ud6.3	1	1	ud	6.3	The Buddha’s Reviewing
ud6.3:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	ud6.3	1	2	ud	6.3	The Buddha’s Reviewing
ud6.3:1.3	Now at that time the Buddha was sitting reviewing his own giving up of many bad, unskillful qualities, and the many skillful qualities he had fully developed.	ud6.3	1	3	ud	6.3	The Buddha’s Reviewing
ud6.3:2.1	Then, knowing the many bad, unskillful qualities that he had given up and the many skillful qualities he had fully developed, on that occasion the Buddha expressed this heartfelt sentiment:	ud6.3	2	1	ud	6.3	The Buddha’s Reviewing
ud6.3:3.1	“What was before then was not;	ud6.3	3	1	ud	6.3	The Buddha’s Reviewing
ud6.3:3.2	what before was not then was.	ud6.3	3	2	ud	6.3	The Buddha’s Reviewing
ud6.3:3.3	It never was, nor will it be,	ud6.3	3	3	ud	6.3	The Buddha’s Reviewing
ud6.3:3.4	nor is it found today.”	ud6.3	3	4	ud	6.3	The Buddha’s Reviewing
ud6.4:1.1	So I have heard.	ud6.4	1	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	ud6.4	1	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:1.3	Now at that time several ascetics, brahmins, and wanderers who followed various other religions were residing in Sāvatthī, holding different views and opinions, relying on different views.	ud6.4	1	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:2.1	There were some ascetics and brahmins who had this doctrine and view:	ud6.4	2	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:2.2	“The cosmos is eternal. This is the only truth, other ideas are silly.”	ud6.4	2	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:3.1	Others held views such as the following, each regarding their own view as true and others as silly.	ud6.4	3	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:3.2	“The cosmos is not eternal.”	ud6.4	3	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:4.2	“The world is finite.”	ud6.4	4	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:5.2	“The world is infinite.”	ud6.4	5	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:6.2	“The soul and the body are the same thing.”	ud6.4	6	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:7.2	“The soul and the body are different things.”	ud6.4	7	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:8.2	“A Realized One still exists after death.”	ud6.4	8	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:9.2	“A Realized One no longer exists after death.”	ud6.4	9	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:10.2	“A Realized One both still exists and no longer exists after death.”	ud6.4	10	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:11.2	“A Realized One neither still exists nor no longer exists after death.”	ud6.4	11	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:12.1	They were arguing, quarreling, and disputing, continually wounding each other with barbed words:	ud6.4	12	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:12.2	“Such is Truth, such is not Truth!	ud6.4	12	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:12.3	Such is not Truth, such is Truth!”	ud6.4	12	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:13.1	Then several mendicants robed up in the morning and, taking their bowls and robes, entered Sāvatthī for alms.	ud6.4	13	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:13.2	Then, after the meal, when they returned from almsround, they went up to the Buddha, bowed, sat down to one side, and told him what was happening. The Buddha said:	ud6.4	13	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:16.1	“The wanderers of other religions are blind and sightless.	ud6.4	16	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:16.2	They don't understand what is beneficial or what is not beneficial, nor what is the truth and what is not the truth.	ud6.4	16	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:16.3	That’s why they are arguing, quarreling, and disputing, continually wounding each other with barbed words.	ud6.4	16	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.1	Once upon a time, mendicants, right here in Sāvatthī there was a certain king.	ud6.4	17	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.2	Then the king addressed a man,	ud6.4	17	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.3	‘Please, mister, gather all those blind from birth throughout Sāvatthī and bring them together in one place.’	ud6.4	17	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.4	‘Yes, Your Majesty,’ that man replied. He did as the king asked, then said to him,	ud6.4	17	4	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.5	‘Your Majesty, the blind people throughout Sāvatthī have been gathered.’	ud6.4	17	5	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.6	‘Well then, my man, show them an elephant.’	ud6.4	17	6	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:17.7	‘Yes, Your Majesty,’ that man replied. He did as the king asked.	ud6.4	17	7	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.1	To some of the blind people he showed the elephant’s head, saying,	ud6.4	18	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.2	‘Here is the elephant.’	ud6.4	18	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.3	To some of them he showed the elephant’s ear, saying,	ud6.4	18	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.4	‘Here is the elephant.’	ud6.4	18	4	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.5	To some of them he showed the elephant’s tusk, saying,	ud6.4	18	5	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.6	‘Here is the elephant.’	ud6.4	18	6	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.7	To some of them he showed the elephant’s trunk, saying,	ud6.4	18	7	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.8	‘Here is the elephant.’	ud6.4	18	8	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.9	To some of them he showed the elephant’s flank, saying,	ud6.4	18	9	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.10	‘Here is the elephant.’	ud6.4	18	10	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.11	To some of them he showed the elephant’s leg, saying,	ud6.4	18	11	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.12	‘Here is the elephant.’	ud6.4	18	12	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.13	To some of them he showed the elephant’s thigh, saying,	ud6.4	18	13	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.14	‘Here is the elephant.’	ud6.4	18	14	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.15	To some of them he showed the elephant’s tail, saying,	ud6.4	18	15	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.16	‘Here is the elephant.’	ud6.4	18	16	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.17	To some of them he showed the tip of the elephant’s tail, saying,	ud6.4	18	17	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:18.18	‘Here is the elephant.’	ud6.4	18	18	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:19.1	Then he approached the king and said,	ud6.4	19	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:19.2	‘Your Majesty, the blind people have been shown the elephant.	ud6.4	19	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:19.3	Please go at your convenience.’	ud6.4	19	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:20.1	Then the king went up to the blind people and said,	ud6.4	20	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:20.2	‘Have you seen the elephant?’	ud6.4	20	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:20.3	‘Yes, Your Majesty, we have been shown the elephant.’	ud6.4	20	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:20.4	‘Then tell us, what kind of thing is an elephant?’	ud6.4	20	4	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:21.1	The blind people who had been shown the elephant’s head said,	ud6.4	21	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:21.2	‘Your Majesty, an elephant is like a pot.’	ud6.4	21	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:22.1	Those who had been shown the ear said,	ud6.4	22	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:22.2	‘An elephant is like a winnowing fan.’	ud6.4	22	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:23.1	Those who had been shown the tusk said,	ud6.4	23	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:23.2	‘An elephant is like a ploughshare.’	ud6.4	23	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:24.1	Those who had been shown the trunk said,	ud6.4	24	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:24.2	‘An elephant is like a plough-pole.’	ud6.4	24	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:25.1	Those who had been shown the flank said,	ud6.4	25	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:25.2	‘An elephant is like a storehouse.’	ud6.4	25	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:26.1	Those who had been shown the leg said,	ud6.4	26	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:26.2	‘An elephant is like a pillar.’	ud6.4	26	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:27.1	Those who had been shown the thigh said,	ud6.4	27	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:27.2	‘An elephant is like a mortar.’	ud6.4	27	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:28.1	Those who had been shown the tail said,	ud6.4	28	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:28.2	‘An elephant is like a pestle.’	ud6.4	28	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:29.1	Those who had been shown the tip of the tail said,	ud6.4	29	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:29.2	‘An elephant is like a broom.’	ud6.4	29	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:30.1	Saying, ‘Such is an elephant, not such!	ud6.4	30	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:30.2	Such is not an elephant, such is!’ they punched each other with their fists.	ud6.4	30	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:30.3	At that, the king was pleased.	ud6.4	30	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:31.1	In the same way, mendicants, the wanderers of other religions are blind and sightless.	ud6.4	31	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:31.2	They don't understand what is beneficial or what is not beneficial, nor what is the truth and what is not the truth.	ud6.4	31	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:31.3	That’s why they are arguing, quarreling, and disputing, continually wounding each other with barbed words.	ud6.4	31	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:31.4	‘Such is Truth, such is not!	ud6.4	31	4	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:31.5	Such is not Truth, such is!’”	ud6.4	31	5	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:32.1	Then, understanding this matter, on that occasion the Buddha expressed this heartfelt sentiment:	ud6.4	32	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:33.1	“Some ascetics and brahmins, it seems,	ud6.4	33	1	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:33.2	cling to these things.	ud6.4	33	2	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:33.3	Arguing, they quarrel,	ud6.4	33	3	ud	6.4	Followers of Various Other Religions (1st)
ud6.4:33.4	the folk who see just one part.”	ud6.4	33	4	ud	6.4	Followers of Various Other Religions (1st)
ud6.5:1.1	So I have heard.	ud6.5	1	1	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	ud6.5	1	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:1.3	Now at that time several ascetics, brahmins, and wanderers who followed various other religions were residing in Sāvatthī, holding different views and opinions, relying on different views.	ud6.5	1	3	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:2.1	There were some ascetics and brahmins who had this doctrine and view:	ud6.5	2	1	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:2.2	“The self and the cosmos are eternal. This is the only truth, other ideas are silly.”	ud6.5	2	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:3.1	Others held views such as the following, each regarding their own view as true and others as silly.	ud6.5	3	1	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:3.2	“The self and the cosmos are not eternal.”	ud6.5	3	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:4.2	“The self and the cosmos are both eternal and not eternal.”	ud6.5	4	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:5.2	“The self and the cosmos are neither eternal nor not eternal.”	ud6.5	5	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:6.2	“The self and the cosmos are made by oneself.”	ud6.5	6	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:7.2	“The self and the cosmos are made by another.”	ud6.5	7	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:8.2	“The self and the cosmos are made by both oneself and another.”	ud6.5	8	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:9.2	“The self and the cosmos have arisen by chance, not made by oneself or another.”	ud6.5	9	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:10.2	“Pleasure and pain are eternal, and the self and the cosmos.”	ud6.5	10	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:11.2	“Pleasure and pain are not eternal, and the self and the cosmos.”	ud6.5	11	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:12.2	“Pleasure and pain are both eternal and not eternal, and the self and the cosmos.”	ud6.5	12	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:13.2	“Pleasure and pain are neither eternal nor not eternal, and the self and the cosmos.”	ud6.5	13	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:14.2	“Pleasure and pain are made by oneself, and the self and the cosmos.”	ud6.5	14	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:15.2	“Pleasure and pain are made by another, and the self and the cosmos.”	ud6.5	15	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:16.2	“Pleasure and pain are made by both oneself and another, and the self and the cosmos.”	ud6.5	16	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:17.2	“Pleasure and pain have arisen by chance, not made by oneself or another, and the self and the cosmos.”	ud6.5	17	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:18.1	They were arguing, quarreling, and disputing, continually wounding each other with barbed words:	ud6.5	18	1	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:18.2	“Such is Truth, such is not Truth!	ud6.5	18	2	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:18.3	Such is not Truth, such is Truth!”	ud6.5	18	3	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:19.1	Then several mendicants robed up in the morning and, taking their bowls and robes, entered Sāvatthī for alms.	ud6.5	19	1	ud	6.5	Followers of Various Other Religions (2nd)
ud6.5:19.2	Then, after the meal, when they returned from almsround, they went up to the Buddha, bowed, sat down to one side, and told him what was happening.	ud6.5	19	2	ud	6.5	Followers of Various Other Religions (2nd)
