segment_id	segment_text	discourse	paragraph_id	sentence_id	nikaya	discourse_num	sutta_title
sn44.6:4.3	If you like, love, and enjoy existence, and don’t truly see the cessation of continued existence, you think ‘a Realized One exists after death’ …	sn44.6	4	3	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:4.4	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	4	4	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:4.5	If you don’t like, love, and enjoy existence, and you truly see the cessation of continued existence, you don’t think ‘a Realized One exists after death’ …	sn44.6	4	5	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:4.6	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	4	6	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:4.7	This too is a way of explaining why this was not declared by the Buddha.”	sn44.6	4	7	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.1	“But reverend, could there be another way of explaining why this was not declared by the Buddha?”	sn44.6	5	1	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.2	“There could, reverend.	sn44.6	5	2	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.3	If you like, love, and enjoy grasping, and don’t truly see the cessation of grasping, you think ‘a Realized One exists after death’ …	sn44.6	5	3	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.4	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	5	4	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.5	If you don’t like, love, and enjoy grasping, and you truly see the cessation of grasping, you don’t think ‘a Realized One exists after death’ …	sn44.6	5	5	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.6	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	5	6	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:5.7	This too is a way of explaining why this was not declared by the Buddha.”	sn44.6	5	7	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.1	“But reverend, could there be another way of explaining why this was not declared by the Buddha?”	sn44.6	6	1	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.2	“There could, reverend.	sn44.6	6	2	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.3	If you like, love, and enjoy craving, and don’t truly see the cessation of craving, you think ‘a Realized One exists after death’ …	sn44.6	6	3	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.4	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	6	4	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.5	If you don’t like, love, and enjoy craving, and you truly see the cessation of craving, you don’t think ‘a Realized One exists after death’ …	sn44.6	6	5	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.6	‘a Realized One neither exists nor doesn’t exist after death.’	sn44.6	6	6	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:6.7	This too is a way of explaining why this was not declared by the Buddha.”	sn44.6	6	7	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:7.1	“But reverend, could there be another way of explaining why this was not declared by the Buddha?”	sn44.6	7	1	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:7.2	“Seriously, reverend, what more could you want?	sn44.6	7	2	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.6:7.3	For one who is freed due to the ending of craving, there is no cycle of rebirths to be found.”	sn44.6	7	3	sn	44.6	 With Sāriputta and Koṭṭhita (4th) 
sn44.7:1.1	Then the wanderer Vacchagotta went up to Venerable Mahāmoggallāna, and exchanged greetings with him.	sn44.7	1	1	sn	44.7	 With Moggallāna 
sn44.7:1.2	When the greetings and polite conversation were over, he sat down to one side, and said to Mahāmoggallāna:	sn44.7	1	2	sn	44.7	 With Moggallāna 
sn44.7:2.1	“Master Moggallāna, is this right: ‘the cosmos is eternal’?”	sn44.7	2	1	sn	44.7	 With Moggallāna 
sn44.7:2.2	“Vaccha, this has not been declared by the Buddha.”	sn44.7	2	2	sn	44.7	 With Moggallāna 
sn44.7:2.4	“Then is this right: ‘the cosmos is not eternal’ …	sn44.7	2	4	sn	44.7	 With Moggallāna 
sn44.7:2.7	‘the world is finite’ …	sn44.7	2	7	sn	44.7	 With Moggallāna 
sn44.7:2.10	‘the world is infinite’ …	sn44.7	2	10	sn	44.7	 With Moggallāna 
sn44.7:2.13	‘the soul and the body are identical’ …	sn44.7	2	13	sn	44.7	 With Moggallāna 
sn44.7:2.16	‘the soul and the body are different things’ …	sn44.7	2	16	sn	44.7	 With Moggallāna 
sn44.7:2.19	‘a Realized One exists after death’ …	sn44.7	2	19	sn	44.7	 With Moggallāna 
sn44.7:2.22	‘a Realized One doesn’t exist after death’ …	sn44.7	2	22	sn	44.7	 With Moggallāna 
sn44.7:2.25	‘a Realized One both exists and doesn’t exist after death’ …	sn44.7	2	25	sn	44.7	 With Moggallāna 
sn44.7:2.28	‘a Realized One neither exists nor doesn’t exist after death’?”	sn44.7	2	28	sn	44.7	 With Moggallāna 
sn44.7:2.29	“This too has not been declared by the Buddha.”	sn44.7	2	29	sn	44.7	 With Moggallāna 
sn44.7:3.1	“What’s the cause, Master Moggallāna, what’s the reason why the wanderers who follow other paths answer these questions when asked?	sn44.7	3	1	sn	44.7	 With Moggallāna 
sn44.7:3.3	And what’s the cause, what’s the reason why the ascetic Gotama doesn’t answer these questions when asked?”	sn44.7	3	3	sn	44.7	 With Moggallāna 
sn44.7:4.1	“Vaccha, the wanderers who follow other paths regard the eye like this: ‘This is mine, I am this, this is my self.’ They regard the ear … nose …	sn44.7	4	1	sn	44.7	 With Moggallāna 
sn44.7:4.2	tongue … body …	sn44.7	4	2	sn	44.7	 With Moggallāna 
sn44.7:4.3	mind like this: ‘This is mine, I am this, this is my self.’	sn44.7	4	3	sn	44.7	 With Moggallāna 
sn44.7:4.4	That’s why they answer these questions when asked.	sn44.7	4	4	sn	44.7	 With Moggallāna 
sn44.7:4.7	The Realized One, the perfected one, the fully awakened Buddha regards the eye like this: ‘This is not mine, I am not this, this is not my self.’ He regards the ear … nose …	sn44.7	4	7	sn	44.7	 With Moggallāna 
sn44.7:4.8	tongue … body …	sn44.7	4	8	sn	44.7	 With Moggallāna 
sn44.7:4.9	mind like this: ‘This is not mine, I am not this, this is not my self.’	sn44.7	4	9	sn	44.7	 With Moggallāna 
sn44.7:4.10	That’s why he doesn’t answer these questions when asked.”	sn44.7	4	10	sn	44.7	 With Moggallāna 
sn44.7:5.1	Then the wanderer Vacchagotta got up from his seat and went to the Buddha and exchanged greetings with him.	sn44.7	5	1	sn	44.7	 With Moggallāna 
sn44.7:5.2	When the greetings and polite conversation were over, he sat down to one side. He asked the Buddha the same questions, and received the same answers.	sn44.7	5	2	sn	44.7	 With Moggallāna 
sn44.7:8.1	He said, “It’s incredible, Master Gotama, it’s amazing!	sn44.7	8	1	sn	44.7	 With Moggallāna 
sn44.7:8.2	How the meaning and the phrasing of the teacher and the disciple fit together and agree without contradiction when it comes to the chief matter!	sn44.7	8	2	sn	44.7	 With Moggallāna 
sn44.7:8.3	Just now I went to the ascetic Mahāmoggallāna and asked him about this matter.	sn44.7	8	3	sn	44.7	 With Moggallāna 
sn44.7:8.4	And he explained it to me with these words and phrases, just like Master Gotama.	sn44.7	8	4	sn	44.7	 With Moggallāna 
sn44.7:8.5	It’s incredible, Master Gotama, it’s amazing!	sn44.7	8	5	sn	44.7	 With Moggallāna 
sn44.7:8.6	How the meaning and the phrasing of the teacher and the disciple fit together and agree without contradiction when it comes to the chief matter!”	sn44.7	8	6	sn	44.7	 With Moggallāna 
sn44.8:1.1	Then the wanderer Vacchagotta went up to the Buddha and exchanged greetings with him.	sn44.8	1	1	sn	44.8	 With Vacchagotta 
sn44.8:1.2	When the greetings and polite conversation were over, he sat down to one side, and said to the Buddha:	sn44.8	1	2	sn	44.8	 With Vacchagotta 
sn44.8:1.3	“Master Gotama, is this right: ‘the cosmos is eternal’?”	sn44.8	1	3	sn	44.8	 With Vacchagotta 
sn44.8:1.4	“This has not been declared by me, Vaccha.” …	sn44.8	1	4	sn	44.8	 With Vacchagotta 
sn44.8:1.5	“Then is this right: ‘a Realized One neither exists nor doesn’t exist after death’?”	sn44.8	1	5	sn	44.8	 With Vacchagotta 
sn44.8:1.6	“This too has not been declared by me.”	sn44.8	1	6	sn	44.8	 With Vacchagotta 
sn44.8:2.1	“What’s the cause, Master Gotama, what’s the reason why the wanderers who follow other paths answer these questions when asked?	sn44.8	2	1	sn	44.8	 With Vacchagotta 
sn44.8:2.4	And what’s the cause, what’s the reason why Master Gotama doesn’t answer these questions when asked?”	sn44.8	2	4	sn	44.8	 With Vacchagotta 
sn44.8:3.1	“Vaccha, the wanderers who follow other paths regard form as self, self as having form, form in self, or self in form.	sn44.8	3	1	sn	44.8	 With Vacchagotta 
sn44.8:3.2	They regard feeling …	sn44.8	3	2	sn	44.8	 With Vacchagotta 
sn44.8:3.3	perception …	sn44.8	3	3	sn	44.8	 With Vacchagotta 
sn44.8:3.4	choices …	sn44.8	3	4	sn	44.8	 With Vacchagotta 
sn44.8:3.5	consciousness as self, self as having consciousness, consciousness in self, or self in consciousness.	sn44.8	3	5	sn	44.8	 With Vacchagotta 
sn44.8:3.6	That’s why they answer these questions when asked.	sn44.8	3	6	sn	44.8	 With Vacchagotta 
sn44.8:3.9	The Realized One doesn’t regard form as self, self as having form, form in self, or self in form.	sn44.8	3	9	sn	44.8	 With Vacchagotta 
sn44.8:3.10	He doesn’t regard feeling …	sn44.8	3	10	sn	44.8	 With Vacchagotta 
sn44.8:3.11	perception …	sn44.8	3	11	sn	44.8	 With Vacchagotta 
sn44.8:3.12	choices …	sn44.8	3	12	sn	44.8	 With Vacchagotta 
sn44.8:3.13	consciousness as self, self as having consciousness, consciousness in self, or self in consciousness.	sn44.8	3	13	sn	44.8	 With Vacchagotta 
sn44.8:3.14	That’s why he doesn’t answer these questions when asked.”	sn44.8	3	14	sn	44.8	 With Vacchagotta 
sn44.8:4.1	Then the wanderer Vacchagotta got up from his seat and went to Venerable Mahāmoggallāna, and exchanged greetings with him.	sn44.8	4	1	sn	44.8	 With Vacchagotta 
sn44.8:4.2	When the greetings and polite conversation were over, he sat down to one side. He asked Mahāmoggallāna the same questions, and received the same answers.	sn44.8	4	2	sn	44.8	 With Vacchagotta 
sn44.8:7.1	He said, “It’s incredible, Master Moggallāna, it’s amazing.	sn44.8	7	1	sn	44.8	 With Vacchagotta 
sn44.8:7.2	How the meaning and the phrasing of the teacher and the disciple fit together and agree without contradiction when it comes to the chief matter!	sn44.8	7	2	sn	44.8	 With Vacchagotta 
sn44.8:7.3	Just now I went to the ascetic Gotama and asked him about this matter.	sn44.8	7	3	sn	44.8	 With Vacchagotta 
sn44.8:7.4	And he explained it to me with these words and phrases, just like Master Moggallāna.	sn44.8	7	4	sn	44.8	 With Vacchagotta 
sn44.8:7.5	It’s incredible, Master Moggallāna, it’s amazing!	sn44.8	7	5	sn	44.8	 With Vacchagotta 
sn44.8:7.6	How the meaning and the phrasing of the teacher and the disciple fit together and agree without contradiction when it comes to the chief matter!”	sn44.8	7	6	sn	44.8	 With Vacchagotta 
sn44.9:1.1	Then the wanderer Vacchagotta went up to the Buddha and exchanged greetings with him.	sn44.9	1	1	sn	44.9	 The Debating Hall 
sn44.9:1.2	When the greetings and polite conversation were over, he sat down to one side, and said to the Buddha:	sn44.9	1	2	sn	44.9	 The Debating Hall 
sn44.9:2.1	“Master Gotama, a few days ago several ascetics, brahmins, and wanderers who follow various other paths were sitting together in the debating hall, and this discussion came up among them:	sn44.9	2	1	sn	44.9	 The Debating Hall 
sn44.9:2.2	‘This Pūraṇa Kassapa leads an order and a community, and teaches a community. He’s a well-known and famous religious founder, regarded as holy by many people.	sn44.9	2	2	sn	44.9	 The Debating Hall 
sn44.9:2.3	When a disciple passes away, he declares that	sn44.9	2	3	sn	44.9	 The Debating Hall 
sn44.9:2.4	this one is reborn here, while that one is reborn there.	sn44.9	2	4	sn	44.9	 The Debating Hall 
sn44.9:2.5	And as for a disciple who is a supreme person, highest of people, having reached the highest point, when they pass away he also declares that	sn44.9	2	5	sn	44.9	 The Debating Hall 
sn44.9:2.6	this one is reborn here, while that one is reborn there.	sn44.9	2	6	sn	44.9	 The Debating Hall 
sn44.9:3.1	This Makkhali Gosāla …	sn44.9	3	1	sn	44.9	 The Debating Hall 
sn44.9:3.2	Nigaṇṭha Nāṭaputta …	sn44.9	3	2	sn	44.9	 The Debating Hall 
sn44.9:3.3	Sañjaya Belaṭṭhiputta …	sn44.9	3	3	sn	44.9	 The Debating Hall 
sn44.9:3.4	Pakudha Kaccāyana …	sn44.9	3	4	sn	44.9	 The Debating Hall 
sn44.9:3.5	Ajita Kesakambala leads an order and a community, and teaches a community. He’s a well-known and famous religious founder, regarded as holy by many people.	sn44.9	3	5	sn	44.9	 The Debating Hall 
sn44.9:3.6	When a disciple passes away, he declares that	sn44.9	3	6	sn	44.9	 The Debating Hall 
sn44.9:3.7	this one is reborn here, while that one is reborn there.	sn44.9	3	7	sn	44.9	 The Debating Hall 
sn44.9:3.8	And as for a disciple who is a supreme person, highest of people, having reached the highest point, when they pass away he also declares that	sn44.9	3	8	sn	44.9	 The Debating Hall 
sn44.9:3.9	this one is reborn here, while that one is reborn there.	sn44.9	3	9	sn	44.9	 The Debating Hall 
sn44.9:4.1	This ascetic Gotama leads an order and a community, and teaches a community. He’s a well-known and famous religious founder, regarded as holy by many people.	sn44.9	4	1	sn	44.9	 The Debating Hall 
sn44.9:4.2	When a disciple passes away, he declares that	sn44.9	4	2	sn	44.9	 The Debating Hall 
sn44.9:4.3	this one is reborn here, while that one is reborn there.	sn44.9	4	3	sn	44.9	 The Debating Hall 
sn44.9:4.4	But as for a disciple who is a supreme person, highest of people, having reached the highest point, when they pass away he doesn’t declare that	sn44.9	4	4	sn	44.9	 The Debating Hall 
sn44.9:4.5	this one is reborn here, while that one is reborn there.	sn44.9	4	5	sn	44.9	 The Debating Hall 
sn44.9:4.6	Rather, he declares that they have	sn44.9	4	6	sn	44.9	 The Debating Hall 
sn44.9:4.7	cut off craving, untied the fetters, and by rightly comprehending conceit have made an end of suffering.	sn44.9	4	7	sn	44.9	 The Debating Hall 
sn44.9:4.8	I had doubt and uncertainty about that:	sn44.9	4	8	sn	44.9	 The Debating Hall 
sn44.9:4.9	‘How on earth can I understand the ascetic Gotama’s teaching?’”	sn44.9	4	9	sn	44.9	 The Debating Hall 
sn44.9:5.1	“Vaccha, no wonder you’re doubting and uncertain.	sn44.9	5	1	sn	44.9	 The Debating Hall 
sn44.9:5.2	Doubt has come up in you about an uncertain matter.	sn44.9	5	2	sn	44.9	 The Debating Hall 
sn44.9:5.3	I describe rebirth for someone who grasps fuel, not for someone who doesn’t grasp fuel.	sn44.9	5	3	sn	44.9	 The Debating Hall 
sn44.9:5.4	It’s like a fire which only burns with fuel, not without fuel.	sn44.9	5	4	sn	44.9	 The Debating Hall 
sn44.9:5.5	In the same way I describe rebirth for someone who grasps fuel, not for someone who doesn’t grasp fuel.”	sn44.9	5	5	sn	44.9	 The Debating Hall 
sn44.9:6.1	“But when a flame is blown away by the wind, what do you say is its fuel then?”	sn44.9	6	1	sn	44.9	 The Debating Hall 
sn44.9:6.2	“At such a time, I say that it’s fueled by wind.	sn44.9	6	2	sn	44.9	 The Debating Hall 
sn44.9:6.3	For the wind is its fuel then.”	sn44.9	6	3	sn	44.9	 The Debating Hall 
sn44.9:6.4	“But when someone who is attached has laid down this body and has not been reborn in one of the realms, what does Master Gotama say is their fuel then?”	sn44.9	6	4	sn	44.9	 The Debating Hall 
sn44.9:6.5	“When someone who is attached has laid down this body, Vaccha, and has not been reborn in one of the realms, I say they’re fueled by craving.	sn44.9	6	5	sn	44.9	 The Debating Hall 
sn44.9:6.6	For craving is their fuel then.”	sn44.9	6	6	sn	44.9	 The Debating Hall 
sn44.10:1.1	Then the wanderer Vacchagotta went up to the Buddha and exchanged greetings with him.	sn44.10	1	1	sn	44.10	 With Ānanda 
sn44.10:1.2	When the greetings and polite conversation were over, he sat down to one side and said to the Buddha:	sn44.10	1	2	sn	44.10	 With Ānanda 
sn44.10:1.3	“Master Gotama, does the self exist absolutely?”	sn44.10	1	3	sn	44.10	 With Ānanda 
sn44.10:1.4	But when he said this, the Buddha kept silent.	sn44.10	1	4	sn	44.10	 With Ānanda 
sn44.10:1.5	“Then does the self not exist absolutely?”	sn44.10	1	5	sn	44.10	 With Ānanda 
sn44.10:1.6	But for a second time the Buddha kept silent.	sn44.10	1	6	sn	44.10	 With Ānanda 
sn44.10:1.7	Then the wanderer Vacchagotta got up from his seat and left.	sn44.10	1	7	sn	44.10	 With Ānanda 
sn44.10:2.1	And then, not long after Vacchagotta had left, Venerable Ānanda said to the Buddha:	sn44.10	2	1	sn	44.10	 With Ānanda 
sn44.10:2.2	“Sir, why didn’t you answer Vacchagotta’s question?”	sn44.10	2	2	sn	44.10	 With Ānanda 
sn44.10:2.3	“Ānanda, when Vacchagotta asked me whether the self exists absolutely, if I had answered that ‘the self exists absolutely’ I would have been siding with the ascetics and brahmins who are eternalists.	sn44.10	2	3	sn	44.10	 With Ānanda 
sn44.10:2.4	When Vacchagotta asked me whether the self does not exist absolutely, if I had answered that ‘the self does not exist absolutely’ I would have been siding with the ascetics and brahmins who are annihilationists.	sn44.10	2	4	sn	44.10	 With Ānanda 
sn44.10:2.5	When Vacchagotta asked me whether the self exists absolutely, if I had answered that ‘the self exists absolutely’ would that have helped give rise to the knowledge that	sn44.10	2	5	sn	44.10	 With Ānanda 
sn44.10:2.6	all things are not-self?”	sn44.10	2	6	sn	44.10	 With Ānanda 
sn44.10:2.7	“No, sir.”	sn44.10	2	7	sn	44.10	 With Ānanda 
sn44.10:2.8	“When Vacchagotta asked me whether the self does not exist absolutely, if I had answered that ‘the self does not exist absolutely’, Vacchagotta—who is already confused—would have got even more confused, thinking:	sn44.10	2	8	sn	44.10	 With Ānanda 
sn44.10:2.9	‘It seems that the self that I once had no longer exists.’”	sn44.10	2	9	sn	44.10	 With Ānanda 
sn44.11:1.1	At one time Venerable Sabhiya Kaccāna was staying at Nādika in the brick house.	sn44.11	1	1	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.2	Then the wanderer Vacchagotta went up to him, and exchanged greetings with him.	sn44.11	1	2	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.3	When the greetings and polite conversation were over, he sat down to one side, and said to Sabhiya Kaccāna:	sn44.11	1	3	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.4	“Master Kaccāna, does a Realized One exist after death?”	sn44.11	1	4	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.5	“Vaccha, this has not been declared by the Buddha.”	sn44.11	1	5	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.7	“Well then, does a Realized One not exist after death?”	sn44.11	1	7	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:1.8	“This too has not been declared by the Buddha.”	sn44.11	1	8	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:2.1	“Well then, does a Realized One both exist and not exist after death?”	sn44.11	2	1	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:2.2	“This has not been declared by the Buddha.”	sn44.11	2	2	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:2.4	“Well then, does a Realized One neither exist nor not exist after death?”	sn44.11	2	4	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:2.5	“This too has not been declared by the Buddha.”	sn44.11	2	5	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.1	“Master Kaccāna, when asked these questions, you say that this has not been declared by the Buddha.	sn44.11	3	1	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.13	What’s the cause, what’s the reason why this has not been declared by the Buddha?”	sn44.11	3	13	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.14	“In order to describe him as ‘possessing form’ or ‘formless’ or ‘percipient’ or ‘non-percipient’ or ‘neither percipient nor non-percipient’, there must be some cause or reason for doing so. But if that cause and reason were to totally and utterly cease without anything left over,	sn44.11	3	14	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.15	how could you describe him in any such terms?”	sn44.11	3	15	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.16	“Master Kaccāna, how long has it been since you went forth?”	sn44.11	3	16	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.17	“Not long, reverend: three years.”	sn44.11	3	17	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:3.18	“Well, you’ve learned a lot already, let alone what lies ahead!”	sn44.11	3	18	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:4.6	The Linked Discourses on undeclared questions are complete.	sn44.11	4	6	sn	44.11	 With Sabhiya Kaccāna 
sn44.11:5.7	The Book of the Aggregates is finished.	sn44.11	5	7	sn	44.11	 With Sabhiya Kaccāna 
sn45.1:1.1	So I have heard.	sn45.1	1	1	sn	45.1	 Ignorance 
sn45.1:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	sn45.1	1	2	sn	45.1	 Ignorance 
sn45.1:1.3	There the Buddha addressed the mendicants,	sn45.1	1	3	sn	45.1	 Ignorance 
sn45.1:1.4	“Mendicants!”	sn45.1	1	4	sn	45.1	 Ignorance 
sn45.1:1.5	“Venerable sir,” they replied.	sn45.1	1	5	sn	45.1	 Ignorance 
sn45.1:1.6	The Buddha said this:	sn45.1	1	6	sn	45.1	 Ignorance 
sn45.1:2.1	“Mendicants, ignorance precedes the attainment of unskillful qualities, with lack of conscience and prudence following along.	sn45.1	2	1	sn	45.1	 Ignorance 
sn45.1:2.2	An ignoramus, sunk in ignorance, gives rise to wrong view.	sn45.1	2	2	sn	45.1	 Ignorance 
sn45.1:2.3	Wrong view gives rise to wrong thought.	sn45.1	2	3	sn	45.1	 Ignorance 
sn45.1:2.4	Wrong thought gives rise to wrong speech.	sn45.1	2	4	sn	45.1	 Ignorance 
sn45.1:2.5	Wrong speech gives rise to wrong action.	sn45.1	2	5	sn	45.1	 Ignorance 
sn45.1:2.6	Wrong action gives rise to wrong livelihood.	sn45.1	2	6	sn	45.1	 Ignorance 
sn45.1:2.7	Wrong livelihood gives rise to wrong effort.	sn45.1	2	7	sn	45.1	 Ignorance 
sn45.1:2.8	Wrong effort gives rise to wrong mindfulness.	sn45.1	2	8	sn	45.1	 Ignorance 
sn45.1:2.9	Wrong mindfulness gives rise to wrong immersion.	sn45.1	2	9	sn	45.1	 Ignorance 
sn45.1:3.1	Knowledge precedes the attainment of skillful qualities, with conscience and prudence following along.	sn45.1	3	1	sn	45.1	 Ignorance 
sn45.1:3.2	A sage, firm in knowledge, gives rise to right view.	sn45.1	3	2	sn	45.1	 Ignorance 
sn45.1:3.3	Right view gives rise to right thought.	sn45.1	3	3	sn	45.1	 Ignorance 
sn45.1:3.4	Right thought gives rise to right speech.	sn45.1	3	4	sn	45.1	 Ignorance 
sn45.1:3.5	Right speech gives rise to right action.	sn45.1	3	5	sn	45.1	 Ignorance 
sn45.1:3.6	Right action gives rise to right livelihood.	sn45.1	3	6	sn	45.1	 Ignorance 
sn45.1:3.7	Right livelihood gives rise to right effort.	sn45.1	3	7	sn	45.1	 Ignorance 
sn45.1:3.8	Right effort gives rise to right mindfulness.	sn45.1	3	8	sn	45.1	 Ignorance 
sn45.1:3.9	Right mindfulness gives rise to right immersion.”	sn45.1	3	9	sn	45.1	 Ignorance 
sn45.2:1.1	So I have heard.	sn45.2	1	1	sn	45.2	 Half the Spiritual Life 
sn45.2:1.2	At one time the Buddha was staying in the land of the Sakyans, where they have a town named Townsville.	sn45.2	1	2	sn	45.2	 Half the Spiritual Life 
sn45.2:1.3	Then Venerable Ānanda went up to the Buddha, bowed, sat down to one side, and said to him:	sn45.2	1	3	sn	45.2	 Half the Spiritual Life 
sn45.2:1.4	“Sir, good friends, companions, and associates are half the spiritual life.”	sn45.2	1	4	sn	45.2	 Half the Spiritual Life 
sn45.2:2.1	“Not so, Ānanda! Not so, Ānanda!	sn45.2	2	1	sn	45.2	 Half the Spiritual Life 
sn45.2:2.2	Good friends, companions, and associates are the whole of the spiritual life.	sn45.2	2	2	sn	45.2	 Half the Spiritual Life 
sn45.2:2.3	A mendicant with good friends, companions, and associates can expect to develop and cultivate the noble eightfold path.	sn45.2	2	3	sn	45.2	 Half the Spiritual Life 
sn45.2:3.1	And how does a mendicant with good friends develop and cultivate the noble eightfold path?	sn45.2	3	1	sn	45.2	 Half the Spiritual Life 
sn45.2:3.2	It’s when a mendicant develops right view, which relies on seclusion, fading away, and cessation, and ripens as letting go.	sn45.2	3	2	sn	45.2	 Half the Spiritual Life 
sn45.2:3.3	They develop right thought …	sn45.2	3	3	sn	45.2	 Half the Spiritual Life 
sn45.2:3.4	right speech …	sn45.2	3	4	sn	45.2	 Half the Spiritual Life 
sn45.2:3.5	right action …	sn45.2	3	5	sn	45.2	 Half the Spiritual Life 
sn45.2:3.6	right livelihood …	sn45.2	3	6	sn	45.2	 Half the Spiritual Life 
sn45.2:3.7	right effort …	sn45.2	3	7	sn	45.2	 Half the Spiritual Life 
sn45.2:3.8	right mindfulness …	sn45.2	3	8	sn	45.2	 Half the Spiritual Life 
sn45.2:3.9	right immersion, which relies on seclusion, fading away, and cessation, and ripens as letting go.	sn45.2	3	9	sn	45.2	 Half the Spiritual Life 
sn45.2:3.10	That’s how a mendicant with good friends develops and cultivates the noble eightfold path.	sn45.2	3	10	sn	45.2	 Half the Spiritual Life 
sn45.2:4.1	And here’s another way to understand how good friends are the whole of the spiritual life.	sn45.2	4	1	sn	45.2	 Half the Spiritual Life 
sn45.2:4.2	For, by relying on me as a good friend, sentient beings who are liable to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress are freed from all these things.	sn45.2	4	2	sn	45.2	 Half the Spiritual Life 
sn45.2:4.3	This is another way to understand how good friends are the whole of the spiritual life.”	sn45.2	4	3	sn	45.2	 Half the Spiritual Life 
sn45.3:1.1	At Sāvatthī.	sn45.3	1	1	sn	45.3	 Sāriputta 
sn45.3:1.2	Then Sāriputta went up to the Buddha, bowed, sat down to one side, and said to him:	sn45.3	1	2	sn	45.3	 Sāriputta 
sn45.3:1.3	“Sir, good friends, companions, and associates are the whole of the spiritual life.”	sn45.3	1	3	sn	45.3	 Sāriputta 
sn45.3:2.1	“Good, good, Sāriputta!	sn45.3	2	1	sn	45.3	 Sāriputta 
sn45.3:2.2	Good friends, companions, and associates are the whole of the spiritual life.	sn45.3	2	2	sn	45.3	 Sāriputta 
sn45.3:2.3	A mendicant with good friends, companions, and associates can expect to develop and cultivate the noble eightfold path.	sn45.3	2	3	sn	45.3	 Sāriputta 
sn45.3:2.4	And how does a mendicant with good friends develop and cultivate the noble eightfold path?	sn45.3	2	4	sn	45.3	 Sāriputta 
sn45.3:3.1	It’s when a mendicant develops right view, right thought, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion, which rely on seclusion, fading away, and cessation, and ripen as letting go.	sn45.3	3	1	sn	45.3	 Sāriputta 
sn45.3:3.2	That’s how a mendicant with good friends develops and cultivates the noble eightfold path.	sn45.3	3	2	sn	45.3	 Sāriputta 
sn45.3:4.1	And here’s another way to understand how good friends are the whole of the spiritual life.	sn45.3	4	1	sn	45.3	 Sāriputta 
sn45.3:4.2	For, by relying on me as a good friend, sentient beings who are liable to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress are freed from all these things.	sn45.3	4	2	sn	45.3	 Sāriputta 
